"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"iGraf: an Interactive Graphical Software for CSET Education","do Prado, Reginaldo; Brandao, Anarosa A. F.; Brandao, Leonidas de Oliveira","","","","2011 FRONTIERS IN EDUCATION CONFERENCE (FIE)","2011","2011","","","","","","","","","","41st Annual Frontiers in Education Conference (FIE)","OCT 12-15, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Students' Motivational Factors during a Collaborative Laboratory Work supported by Moodle","Echeverria, Leovy; Cobos, Ruth; Ardila, Jorge","","","","2011 6TH COLOMBIAN COMPUTING CONGRESS (CCC)","2011","2011","","","","","","","","","","6th Colombian Computing Congress (CCC)","MAY 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"E-LEARNING THROUGH MOODLE IN THE ACR FROM THE ADMINISTRATOR, TUTOR AND STUDENT PERSPECTIVES","Franc, Vladimir; Stankova, Eva","","","Hruby, M","DISTANCE LEARNING, SIMULATION AND COMMUNICATION (DLSC 2011)","2011","2011","","","","","","87","94","","","International Conference o Distance Learning, Simulation and Communication (DLSC)","MAY 10-11, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"COMPUTER-AIDED DESIGN: PROBLEM-BASED LEARNING APPROACH","Garikano Osinaga, X.; Garmendia Mujika, M.; Perez Manso, A.","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","2585","2590","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"CURRICULUM DESIGN ADAPTATION, EXECUTION AND MONITORING IN MOODLE","Garrido, Antonio; Morales, Lluvia; Serina, Ivan","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","429","438","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"DEVELOPEMENT OF AN E-LEARNING PROCEDURE FOR SOLVING ENGINEERING PROBLEMS","Gomez, A.; Carrion, M.; Payo, I; Sanchez-Rodriguez, L.; Ramiro, C.; Espildora, E.; Hernandez-Labrado, G. R.","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","6069","6076","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"SAMPLING AND ITERATING: A TRIP FROM DISCRETE TO CONTINUOUS","Grosu, Corina; Grosu, Marta","","","Frunzeti, T; Popescu, V; Jugureanu, R; Stefan, V; Radu, C","ANYWHERE, ANYTIME - EDUCATION ON DEMAND, VOL I","2011","2011","","","","","","284","289","","","7th International Scientific Conference eLearning and Software for Education","APR 28-29, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Understanding Continued Usage Intention in e-Learning Context","Islam, A. K. M. Najmul","","","Wickramasinghe, N; Lechner, U; Pucihar, A; Gricar, J; Babnik, M","24TH BLED ECONFERENCE: EFUTURE: CREATING SOLUTIONS FOR THE INDIVIDUAL, ORGANISATIONS AND SOCIETY","2011","2011","","","","","","546","557","","","24th Bled Conference - eFuture: Creating Solutions for the Individual, Organisations and Society","JUN 12-15, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"ANALYSIS OF USE AND EXPLOITATION OF MOODLE PLATFORM IN STUDIES OF SPORTS SCIENCE DEGREE","Jimenez, A. C.; Ramirez, C.; Rodriguez-Romo, G.; Ferro, A.; Rivilla, J.; Sillero, M.; Lorenzo, J.; Garrido, G.","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","7140","7147","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"The Global Classroom Project: Learning a Second Language in a Virtual Environment","Knutzen, Brant; Kennedy, David","","","Balcaen, P","PROCEEDINGS OF THE 6TH INTERNATIONAL CONFERENCE ON E-LEARNING","2011","2011","","","","","","183","197","","","6th International Conference on e-Learning","JUN 27-28, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"MOODLE ITEM ANALYSIS AS A TOOL FOR THE EDUCATION EFFICIENCY INCREASE","Lizalova, Lenka; Kuncova, Martina","","","Kvasnicka, R","EFFICIENCY AND RESPONSIBILITY IN EDUCATION 2011","2011","2011","","","","","","178","186","","","8th International Conference on Efficiency and Responsibility in Education","JUN 09-10, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"A NEW EDUCATIONAL PARADIGM: FROM E-LEARNING TO CLOUD LEARNING (C-LEARNING). KNOWLEDGE IN THE CLOUD","Marcos Recio, Juan Carlos; Alcolado Santos, Julio","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","4932","4941","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Applying the UTAUT model in Engineering Higher Education: Teacher's Technology Adoption","Marques, Bertil P.; Villate, Jaime E.; Carvalho, Carlos Vaz","","","Rocha, A; Goncalves, R; Cota, MP; Reis, LP","SISTEMAS E TECNOLOGIAS DE INFORMACAO, VOL I","2011","2011","","","","","","549","+","","","6th Iberian Information Systems and Technologies Conference","JUN 15-18, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"MOODLE QUESTIONNAIRES: APPEALING OR TROUBLESOME TOOL IN TEACHING/LEARNING GENERAL CHEMISTRY AT UNIVERSITIES?","Miro, Manuel; Delgado, Montserrat R.; Femenia, Antoni; Perello, Joan; Tur, Fernando","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","1512","1521","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"HOW RELIABLE AND CONSISTENT IS OUR LEARNING COMMUNITY OF INQUIRY? PSYCHOMETRIC QUALITIES OF THE COMMUNITY OF INQUIRY SURVEY INSTRUMENT APPLIED TO A SAMPLE OF HIGHER EDUCATION PORTUGUESE STUDENTS","Moreira, J.; Almeida, A. C.","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","4261","4267","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"The Moodle course management system and its e-learners' needs","Paragina, Silviu; Paragina, Florica; Jipa, Alexandru; Savu, Tom; Dumitrescu, Andrei","","","Akcamete, G; Uzunboylu, H; Oulmu, S; Karahoca, A; Babadoan, C; Ozdamli, F; Kanbul, S","3RD WORLD CONFERENCE ON EDUCATIONAL SCIENCES - 2011","2011","2011","15","","","","","1226","1230","","10.1016/j.sbspro.2011.03.267","3rd World Conference on Educational Sciences (WCES)","FEB 03-07, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"E-QUESTIONNAIRES AS A TOOL TO EVALUATE THE PREVIOUS KNOWLEDGE OF THE STUDENTS IN THE BACHELOR OF CHEMISTRY","Perello, Joan; Tur, Fernando; Femenia, Antoni; Delgado, Montserrat R.; Miro, Manuel","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","7082","7088","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"E-LEARNING AND DANCE EDUCATION: INSTRUCTIONAL DESIGN FOR PROFESSIONAL ISSUES IN BALLET","Racic, P.; Jandric, P.; Vucina, Z.","","","Chova, LG; Torres, IC; Martinez, AL","INTED2011: 5TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2011","2011","","","","","","2608","2617","","","5th International Technology, Education and Development Conference (INTED)","MAR 07-09, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Teaching "The Outline of China" Course to the Foreign Students Using Mood","Rahim, Sabit; SunTie; Begum, Afsana; Asadullah","","","Wang, YZ","EDUCATION AND EDUCATIONAL TECHNOLOGY","2011","2011","108","","","","","229","+","","","2nd International Conference on Education and Educational Technology (EET 2011)","OCT 01-02, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"The set-up and implementation of fully virtualized lessons with an automated workflow utilizing VMC/Moodle at the Medical University of Graz","Rehatschek, Herwig; Hoelzl, Gernot; Fladischer, Michael","","","","2011 14TH INTERNATIONAL CONFERENCE ON INTERACTIVE COLLABORATIVE LEARNING (ICL)","2011","2011","","","","","","5","9","","","14th International Conference on Interactive Collaborative Learning (ICL)/11th International Conference on Virtual-University (VU)","SEP 21-23, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"WEB 2.0 AND BLENDED LEARNING IN EDUCATION AND TRAINING: LEARNING BEYOND THE CLASSROOM","Ribeiro, Isaura; Vilela, Anita","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","93","101","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"FIGHTING PLAGIARISM: METRICS AND METHODS TO MEASURE AND FIND SIMILARITIES AMONG SOURCE CODE OF COMPUTER PROGRAMS IN VPL","Rodriguez-del-Pino, J. C.; Rubio-Royo, E.; Hernandez-Figueroa, Z.","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","4339","4346","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"USE OF WIKIS AS COLLABORATIVE TOOLS IN A B-LEARNING COURSE OF PHARMACOLOGY","Ros-Rodriguez, J. M.; Encinas, T.; Picazo, R. A.; Labadia, A.; Artalejo, A. R.; Gutierrez-Martin, Y.; Bustillo, D.; Sanchez-Nogueiro, J.; Rojo, C.; Abalos, C.; Gilabert, J. A.","","","Chova, LG; Torres, IC; Martinez, AL","INTED2011: 5TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2011","2011","","","","","","586","590","","","5th International Technology, Education and Development Conference (INTED)","MAR 07-09, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"CtrWeb: A Programming Tool for Remote Control of Educational Systems","Salido, Jesus; Lillo, Antonio; Deniz, Oscar; Gloria Bueno, Ma","","","","REVISTA IBEROAMERICANA DE AUTOMATICA E INFORMATICA INDUSTRIAL","JAN 2011","2011","8","1","","","","89","+","","10.4995/RIAI.2011.01.11","","","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"SCHOOOOOLS.COM: A SOCIAL AND COLLABORATIVE LEARNING ENVIRONMENT FOR K-6","Simoes, J.; Aguiar, A.","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","2441","2450","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Teachers Knowledge Management based on MOODLE Teaching Platform","Sun, Yin-jie; Li, Zheng; Ding, Chang","","","Zhou, M","2011 INTERNATIONAL CONFERENCE ON FUTURE COMPUTERS IN EDUCATION (ICFCE 2011), VOL III","2011","2011","","","","","","22","24","","","International Conference on Future Computers in Education (ICFCE 2011)","JUN 25-26, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Deploying Moodle Capabilities to Showcase Interactive Content and Language Learning in the Engineering Students' Foreign Language Training","Tanase-Robescu, Delia","","","Akcamete, G; Uzunboylu, H; Oulmu, S; Karahoca, A; Babadoan, C; Ozdamli, F; Kanbul, S","3RD WORLD CONFERENCE ON EDUCATIONAL SCIENCES - 2011","2011","2011","15","","","","","1153","1157","","10.1016/j.sbspro.2011.03.254","3rd World Conference on Educational Sciences (WCES)","FEB 03-07, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Virtual Teaching and Learning Applied as Supplementary Instructional Resources in Teaching Neuroanatomy: Population, Educational and Psychopedagogic Aspects","Tornese, Elba B.; Dogliotti, Claudia G.; Mazzoglio y Nabar, Martin J.; Algieri, Ruben D.; Gazzotti, Andrea; Jimenez Villarruel, Humberto N.; Rey, Lorena M.; Gomez, Ananquel","","","","INTERNATIONAL JOURNAL OF MORPHOLOGY","2011","2011","29","4","","","","1130","1135","","10.4067/S0717-95022011000400010","","","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"SECOND LIFE: A FINE WAY TO SPREAD CHEMISTRY THROUGH THE INTERNET","Varela, M. M.; Leal, J. P.","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","793","795","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"MOODLE - A WAY OF TEACHING CHEMISTRY IN THE 21ST CENTURY","Varela, M. M.; Leal, J. P.","","","Chova, LG; Torres, IC; Martinez, AL","INTED2011: 5TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2011","2011","","","","","","4064","4066","","","5th International Technology, Education and Development Conference (INTED)","MAR 07-09, 2011","1","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Distance Education in Soft-Switching Inverters","Lascu, Dan; Bauer, Pavol; Babaita, Mircea; Lascu, Mihaela; Popescu, Viorel; Popovici, Adrian; Negoitescu, Dan","","","","JOURNAL OF POWER ELECTRONICS","NOV 2010","2010","10","6","","","SI","628","634","","10.6113/JPE.2010.10.6.628","","","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"ONLINE ASSESSMENT: MAKE IT SIMPLE","Amaral, Margarida","","","Chova, LG; Belenguer, DM; Torres, IC","4TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED 2010)","2010","2010","","","","","","1550","1555","","","4th International Technology, Education and Development Conference (INTED)","MAR 08-10, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"MOODLE AND MULTIPLE-CHOICE TESTS","Babo, Lurdes; Azevedo, Jose; Torres, Cristina; Lopes, Ana Paula","","","Chova, LG; Belenguer, DM; Torres, IC","4TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED 2010)","2010","2010","","","","","","296","303","","","4th International Technology, Education and Development Conference (INTED)","MAR 08-10, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"A Threats Blocking Plug-in for Open Source Learning Management Systems","Braga, Gianluca; Sterbini, Andrea; Temperini, Marco","","","Lytras, MD; DePablos, PO; Avison, D; Sipior, J; Jin, Q; Leal, W; Uden, L; Thomas, M; Cervai, S; Horner, D","TECHNOLOGY ENHANCED LEARNING: QUALITY OF TEACHING AND EDUCATIONAL REFORM","2010","2010","73","","","","","551","+","","","1st International Conference on Reforming Education, Quality of Teaching and Technology-Enhanced Learning: Learning Technologies, Quality of Education, Educational Systems, Evaluation, Pedagogies","MAY 19-21, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Methodological aspects of pedagogical e-tests","Bragaru, Tudor; Craciun, Ion","","","Vlada, M; Albeanu, G; Popovici, DM","PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON VIRTUAL LEARNING, ICVL 2010","2010","2010","","","","","","231","237","","","5th International Conference on Virtual Learning","OCT 29-31, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"DSP course teaching using Moodle","Dharmadhikari, V. B.; Loni, D. Y.","","","","2010 INTERNATIONAL CONFERENCE ON SIGNAL ACQUISITION AND PROCESSING: ICSAP 2010, PROCEEDINGS","2010","2010","","","","","","268","273","","10.1109/ICSAP.2010.11","2nd International Conference on Signal Acquisition and Processing","FEB 09-10, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
